ts; dow; hod;default broker_mwh; default broker_price ;CrocodileAgent_mwh; CrocodileAgent_price ;SPOT_mwh; SPOT_price ;COLDPower18_mwh; COLDPower18_price ;EWIIS3_mwh; EWIIS3_price ;VidyutVanika_mwh; VidyutVanika_price ;AgentUDE_mwh; AgentUDE_price ;Bunnie_mwh; Bunnie_price 
398; 1; 14;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[14.5305; -43.1097];[3.7553; -24.6893];[28.6104; -39.8767];[15.1779; -34.9573]
399; 1; 15;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[14.4578; -63.3723];[3.6635; -45.7155];[24.8361; -47.7144];[5.6349; -33.9362]
400; 1; 16;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[15.4289; -88.0619];[3.0035; -49.6110];[25.4250; -67.0400];[19.8845; -45.0154]
401; 1; 17;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[15.1224; -53.2248];[4.2941; -40.9174];[24.2612; -47.0828];[18.2617; -44.8696]
402; 1; 18;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[14.0967; -44.4890];[4.1065; -31.4324];[24.6318; -42.2393];[15.8937; -39.1586]
403; 1; 19;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[10.2666; -81.2202];[3.6226; -56.0971];[21.7620; -71.1375];[5.6442; -41.9203]
404; 1; 20;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[7.5365; -27.4983];[4.2934; -38.8253];[22.5814; -47.5800];[16.0616; -44.1524]
405; 1; 21;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[5.1804; -9.6271];[3.8513; -39.0951];[17.5028; -63.9875];[15.8353; -45.9209]
406; 1; 22;[0.0000; 0.0000];[0.0000; 0.0000];[0.0847; -36.0371];[0.0000; 0.0000];[6.1850; -29.2541];[3.1097; -31.2406];[26.6517; -35.8951];[15.2271; -34.4917]
407; 1; 23;[0.0000; 0.0000];[0.0000; 0.0000];[0.0856; -35.2358];[0.0000; 0.0000];[7.3176; -19.2444];[2.8731; -26.3756];[29.7208; -32.9060];[15.1037; -38.3337]
408; 2; 0;[0.0000; 0.0000];[0.0000; 0.0000];[0.0908; 0.0000];[0.0000; 0.0000];[8.4066; -26.8101];[2.8781; -33.5945];[9.3482; -96.4212];[20.7637; -31.4752]
409; 2; 1;[0.0000; 0.0000];[0.0000; 0.0000];[0.0882; -9.4500];[0.0000; 0.0000];[8.0866; -26.4050];[2.8701; -23.0552];[30.7565; -25.8578];[22.0390; -22.7579]
410; 2; 2;[0.0000; 0.0000];[0.0000; 0.0000];[0.0864; -10.8297];[0.0000; 0.0000];[7.1674; -21.1807];[2.7693; -27.2096];[23.5317; -33.7834];[19.5863; -30.3887]
411; 2; 3;[0.0000; 0.0000];[0.0000; 0.0000];[0.0860; -33.4972];[0.0000; 0.0000];[6.5223; -32.3398];[3.9135; -25.7343];[30.3805; -31.5282];[19.2878; -31.0328]
412; 2; 4;[0.0000; 0.0000];[0.0000; 0.0000];[0.1153; -9.4500];[0.0000; 0.0000];[7.0048; -39.1917];[4.9834; -33.0828];[34.9359; -37.0250];[19.0567; -40.5068]
413; 2; 5;[0.0000; 0.0000];[0.0000; 0.0000];[0.1466; 7.8898];[0.0000; 0.0000];[8.7985; -33.7645];[5.8160; -30.4230];[6.3286; -89.7479];[24.1162; -28.5208]
414; 2; 6;[0.0000; 0.0000];[0.0000; 0.0000];[0.1002; -9.4325];[0.0000; 0.0000];[11.1353; -36.4312];[4.5060; -34.1718];[11.7174; -44.5660];[21.3478; -35.3183]
415; 2; 7;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[13.6179; -41.3844];[5.9105; -36.9393];[6.7724; -41.6957];[22.5882; -44.5726]
416; 2; 8;[0.0000; 0.0000];[0.0000; 0.0000];[0.2570; -37.3663];[0.0000; 0.0000];[16.5893; -33.4137];[5.6178; -30.4757];[7.8743; -41.0619];[22.2213; -36.6719]
417; 2; 9;[0.0000; 0.0000];[0.0000; 0.0000];[0.2612; -45.1427];[0.0000; 0.0000];[16.6184; -40.4296];[4.3956; -40.2720];[12.3419; -44.1115];[22.3407; -42.9624]
418; 2; 10;[0.0000; 0.0000];[0.0000; 0.0000];[0.2802; -70.2547];[0.0000; 0.0000];[15.9230; -70.2547];[3.7575; -54.4732];[9.6850; -66.9095];[2.1745; -31.7899]
419; 2; 11;[0.0000; 0.0000];[0.0000; 0.0000];[0.2760; -9.4500];[0.0000; 0.0000];[14.3455; -46.2917];[4.0636; -40.7522];[10.1914; -36.7363];[20.4114; -44.6859]
420; 2; 12;[0.0000; 0.0000];[0.0000; 0.0000];[0.2692; -0.1808];[0.0000; 0.0000];[13.7726; -44.8207];[4.0355; -41.8103];[10.3016; -42.8985];[20.1736; -37.7093]
421; 2; 13;[0.0000; 0.0000];[0.0000; 0.0000];[0.2707; -56.5119];[0.0000; 0.0000];[14.0992; -19.9941];[3.4863; -46.1997];[10.2712; -51.6414];[19.6091; -39.0314]
422; 2; 14;[0.0000; 0.0000];[0.0000; 0.0000];[0.2685; -44.7717];[-0.3568; 702.9023];[22.7433; -20.7443];[3.9313; -40.3099];[10.4192; -38.3007];[23.8396; -40.6553]
423; 2; 15;[0.0000; 0.0000];[0.0000; 0.0000];[0.2572; -6.7201];[6.3951; -44.2994];[16.5401; -31.4398];[4.2417; -44.2511];[11.1123; -41.3556];[25.4215; -41.2687]
424; 2; 16;[0.0000; 0.0000];[0.0000; 0.0000];[0.2705; -4.1017];[0.0000; 0.0000];[14.9479; -12.1552];[3.9327; -49.9152];[11.2568; -62.1822];[25.3682; -8.5547]
425; 2; 17;[0.0000; 0.0000];[0.0000; 0.0000];[0.2401; -9.4500];[5.0000; -41.1206];[21.9751; -51.8552];[5.6303; -38.3281];[11.2567; -41.8309];[21.9560; -43.1824]
426; 2; 18;[0.0000; 0.0000];[0.0000; 0.0000];[0.1850; -4.2590];[0.0000; 0.0000];[25.9416; -18.2888];[4.8814; -44.8148];[11.2566; -16.1409];[22.4041; -7.0162]
427; 2; 19;[0.0000; 0.0000];[0.0000; 0.0000];[0.1312; -3.4679];[5.0000; 3.8407];[18.5380; -11.6965];[4.5389; -47.2958];[11.2556; -13.3258];[20.8662; -5.4096]
428; 2; 20;[0.0000; 0.0000];[0.0000; 0.0000];[3.3782; -9.0489];[4.2405; -38.0847];[18.3765; -3.5562];[4.4294; -37.4519];[7.1186; -52.6058];[24.2151; -41.2599]
429; 2; 21;[0.0000; 0.0000];[0.0000; 0.0000];[2.3795; -2.1213];[-0.5471; 81.9612];[30.3749; -12.8178];[4.0898; -41.7734];[8.2546; -45.0152];[26.0697; -46.1204]
430; 2; 22;[0.0000; 0.0000];[0.0000; 0.0000];[2.2552; -4.2858];[2.5929; -2.5677];[13.5401; -64.0810];[3.3087; -38.2559];[8.0367; 2.3252];[28.2568; -36.4662]
431; 2; 23;[0.0000; 0.0000];[0.0000; 0.0000];[2.3974; -3.9289];[4.9766; -2.9095];[6.7643; -31.9080];[3.2236; -32.5869];[8.4692; -28.6748];[24.1352; -39.4024]
432; 3; 0;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[2.5898; 12.6411];[0.1980; -468.4455];[2.9221; -33.7019];[8.7258; -0.6136];[32.6146; -27.6993]
433; 3; 1;[0.0000; 0.0000];[0.0000; 0.0000];[2.5894; -17.5996];[0.0000; 0.0000];[4.2677; -14.1780];[2.9621; -21.2896];[9.0218; -1.3035];[39.5495; -27.9594]
434; 3; 2;[0.0000; 0.0000];[0.0000; 0.0000];[2.6141; -17.1194];[5.0000; -13.8133];[7.3208; -16.9888];[2.0890; -43.1964];[11.2469; -17.3829];[31.2061; -28.8626]
435; 3; 3;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[5.0000; -13.6642];[9.6931; -46.9441];[3.0578; -46.1072];[7.8313; -24.4374];[40.7699; -35.7319]
436; 3; 4;[0.0000; 0.0000];[0.0000; 0.0000];[3.4580; -33.7391];[6.8071; -14.9391];[9.2463; -46.9655];[3.9573; -29.4943];[6.8649; 8.0488];[29.6389; -32.7394]
437; 3; 5;[0.0000; 0.0000];[0.0000; 0.0000];[4.0533; -18.7286];[0.0494; 2063.2570];[10.4554; -46.4911];[5.2216; -27.9014];[7.8428; 4.0681];[28.8735; -32.9112]
438; 3; 6;[0.0000; 0.0000];[0.0000; 0.0000];[5.1440; -40.0435];[3.4336; 1.4977];[14.3847; -47.8790];[3.8373; -39.0106];[7.1863; -40.1470];[29.4693; -34.3479]
439; 3; 7;[0.0000; 0.0000];[0.0000; 0.0000];[2.9006; -34.2646];[0.0000; 0.0000];[24.4116; -45.9297];[5.1069; -37.1597];[8.2468; -49.1466];[39.2744; -38.2889]
440; 3; 8;[0.0000; 0.0000];[0.0000; 0.0000];[8.5789; -37.6680];[3.3580; -12.8410];[12.6456; -52.7624];[3.3143; -38.1308];[9.1505; -4.4192];[37.9493; -36.3315]
441; 3; 9;[0.0000; 0.0000];[0.0000; 0.0000];[8.0298; -26.2601];[3.6774; -17.8230];[8.5731; -79.1162];[2.4171; -42.5677];[9.9572; -22.5385];[36.8318; -42.6790]
442; 3; 10;[0.0000; 0.0000];[0.0000; 0.0000];[2.0630; -35.9922];[5.0214; -32.5394];[12.6273; -42.2286];[2.2632; -20.5177];[10.7541; -27.9044];[31.7071; -41.8920]
443; 3; 11;[0.0000; 0.0000];[0.0000; 0.0000];[1.8235; -33.4655];[3.7587; -17.7506];[16.0089; -41.1454];[2.0543; -25.6218];[10.1079; -32.8253];[29.9807; -38.1729]
444; 3; 12;[0.0000; 0.0000];[0.0000; 0.0000];[7.8358; -40.0965];[-0.3880; 176.6152];[16.6733; -41.8785];[2.2689; -20.9676];[9.9320; -33.4653];[33.3805; -35.2986]
445; 3; 13;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.4905; 165.4098];[16.2409; -43.8108];[2.2373; -23.6599];[10.2405; -37.3453];[33.1181; -40.3544]
446; 3; 14;[0.0000; 0.0000];[0.0000; 0.0000];[2.8513; -21.5311];[5.1430; -14.7387];[12.2674; -36.5990];[2.1188; -34.0534];[11.5787; -35.1732];[36.2940; -35.3773]
447; 3; 15;[0.0000; 0.0000];[0.0000; 0.0000];[7.7182; -31.6969];[6.1439; -34.9584];[13.2755; -26.8986];[2.1479; -44.2300];[11.3068; -28.9115];[27.7251; -37.9031]
448; 3; 16;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[5.0000; -35.9179];[13.9107; -40.6026];[2.1568; -38.9694];[10.7761; -34.7288];[35.8316; -34.3420]
449; 3; 17;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.3727; 40.3109];[17.6527; -48.1852];[2.7213; -48.3058];[10.7175; -35.9663];[37.6725; -36.9610]
450; 3; 18;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[5.0000; -40.1423];[20.1372; -46.6270];[2.3304; -43.0143];[10.0152; -35.7533];[30.6114; -42.7061]
451; 3; 19;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[5.0000; -45.0377];[14.9392; -70.0428];[2.1162; -47.9136];[7.7012; -53.5428];[28.6082; -42.6861]
452; 3; 20;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[-0.5827; 79.0648];[18.3734; -36.2684];[1.5947; -65.7659];[7.7360; -42.4925];[23.7190; -48.1931]
453; 3; 21;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 118950517369642112.0000];[26.6365; -34.2611];[1.4600; -51.4627];[6.0070; -43.3528];[19.1332; -42.6792]
454; 3; 22;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[1.0697; 5.2158];[12.0759; -45.7891];[1.2563; -55.4324];[6.3026; -36.5855];[23.9399; -32.6109]
455; 3; 23;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[3.0151; -17.4816];[7.1458; -53.3246];[1.1841; -51.0436];[5.8909; -35.7791];[23.8807; -32.9255]
456; 4; 0;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.5906; 83.3112];[5.6876; -52.6053];[1.1316; -64.5317];[6.0568; -33.8018];[26.8908; -35.9178]
457; 4; 1;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[4.4699; -29.3906];[0.9947; -33.4120];[6.4090; -32.7056];[38.1827; -27.0448]
458; 4; 2;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[-0.0000; 58252132180794992.0000];[4.9648; -15.6673];[0.9240; -73.8067];[3.1013; -47.7149];[32.2422; -33.2347]
459; 4; 3;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[2.6460; -19.9957];[7.4564; -23.1135];[1.0613; -27.7329];[3.3691; -27.5730];[30.7361; -33.7903]
460; 4; 4;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[9.3948; -32.6915];[1.4646; -68.4145];[4.2238; -26.7789];[37.7404; -28.6783]
461; 4; 5;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[-0.7877; 59.4985];[10.3588; -44.1749];[1.6784; -62.4773];[5.2216; -36.1345];[46.1172; -32.0475]
462; 4; 6;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[13.5325; -52.5043];[1.4544; -65.4103];[5.5965; -34.1597];[40.5931; -37.3674]
463; 4; 7;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[-2.9195; 63.7702];[22.4930; -37.6615];[1.7832; -31.5272];[6.9645; -36.0390];[47.8581; -37.2963]
464; 4; 8;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[12.5639; -53.7850];[1.7429; -60.2712];[9.8155; -41.1900];[9.0694; -25.8780]
465; 4; 9;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[2.3918; -23.1227];[9.8442; -51.8490];[1.3920; -58.4107];[9.5191; -46.1339];[2.0500; -23.8385]
466; 4; 10;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[4.5352; -40.9777];[12.2199; -44.9799];[1.4296; -29.5140];[8.2759; -36.3212];[29.1546; -45.3656]
467; 4; 11;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[13.7345; -29.3193];[1.4421; -58.7216];[8.6433; -41.2931];[29.7496; -41.9730]
468; 4; 12;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[-3.0100; 128.3428];[16.0852; -44.1239];[1.3529; -34.1842];[9.7216; -41.4672];[29.9882; -31.1085]
469; 4; 13;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[3.5834; -23.6104];[15.5531; -34.8279];[1.5473; -60.5209];[9.7633; -41.9394];[37.6160; -36.7564]
470; 4; 14;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[4.4054; 33.2661];[12.4241; -0.9903];[1.3223; -83.1868];[8.0876; -37.8351];[41.6954; -28.8438]
471; 4; 15;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[4.3213; 29.2188];[10.4353; -12.1471];[1.5029; -86.4647];[8.8113; -34.2233];[47.2927; -32.9193]
472; 4; 16;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[8.4339; -11.2445];[11.2631; -4.4956];[1.4757; -73.9527];[9.5704; -36.9609];[37.0130; -42.4355]
473; 4; 17;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[7.8849; -16.9241];[13.7694; -2.3300];[1.5593; -60.0703];[8.9134; -33.6315];[39.5240; -40.0230]
474; 4; 18;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.6415; -13.1611];[15.5606; -11.7022];[1.3802; -56.5449];[8.1604; -42.1538];[34.2875; -44.3878]
475; 4; 19;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[7.2911; -11.7698];[12.2686; 2.8976];[1.2404; -78.7777];[7.1447; -33.8511];[31.4767; -41.1429]
476; 4; 20;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[2.0380; 23.5082];[14.3153; -13.4310];[1.0615; -72.3794];[6.5992; -35.7062];[31.9431; -42.8520]
477; 4; 21;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[3.4384; -18.0783];[22.4747; -19.0405];[0.8753; -27.7517];[4.2041; -22.4510];[29.9001; -39.4356]
478; 4; 22;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[11.3019; -52.4751];[0.8172; -99.7676];[3.7140; -8.1514];[27.1045; -46.3813]
479; 4; 23;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[5.5232; 2.0516];[7.4732; -20.9982];[0.7606; -32.1114];[3.4879; -32.5321];[24.9402; -38.1628]
480; 5; 0;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[5.0000; -8.5024];[6.1638; -14.2316];[0.7785; -107.2924];[2.9091; -40.4979];[29.6751; -30.0929]
481; 5; 1;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[3.6997; 15.5346];[4.7744; -11.2569];[0.7148; -117.3758];[4.5585; -10.7886];[27.8698; -31.1914]
482; 5; 2;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[1.0132; 93.0946];[5.3453; -21.5178];[0.5256; -58.0469];[6.2266; -16.9731];[35.0332; -35.2165]
483; 5; 3;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[7.6695; -37.7600];[0.5642; 11.2185];[2.1723; 16.0113];[45.0654; -35.3217]
484; 5; 4;[0.0000; 0.0000];[0.0000; 0.0000];[0.0916; -11.7911];[-0.2997; 464.2051];[8.7853; -35.8883];[0.7865; -43.4417];[3.5611; 0.0328];[47.0992; -30.4148]
485; 5; 5;[0.0000; 0.0000];[0.0000; 0.0000];[0.1053; -4.0152];[-0.9943; 99.6970];[9.4444; -44.0619];[0.8939; -48.6503];[5.5989; -18.0445];[56.2008; -35.1705]
486; 5; 6;[0.0000; 0.0000];[0.0000; 0.0000];[0.0768; -43.9997];[4.7531; -17.2910];[12.0010; -42.2277];[0.7584; -20.8409];[6.4834; -43.3954];[49.3828; -35.9990]
487; 5; 7;[0.0000; 0.0000];[0.0000; 0.0000];[0.1344; -47.0605];[0.0000; 0.0000];[20.4164; -46.4366];[0.9402; -12.9986];[7.6242; -46.1790];[53.8296; -39.0743]
488; 5; 8;[0.0000; 0.0000];[0.0000; 0.0000];[0.1117; -37.9431];[3.4799; -10.0506];[11.8816; -37.9431];[1.4612; -42.3491];[8.3870; -25.6285];[49.6329; -35.0636]
489; 5; 9;[0.0000; 0.0000];[0.0000; 0.0000];[0.0745; -40.2325];[-1.8237; 96.6557];[11.6339; -43.0859];[1.2234; -1.5280];[7.4568; 1.4821];[42.6438; -36.4954]
