game;timeslot;broker;netDemand;mktQty;mktCost;imbalance;imbalanceCost;mktImbCost;estCost
PowerTAC_2018_Finals_241;370;EWIIS3;-14721.087;2923.830;-120.827;-11797.257;-2603.338;-1006.648;-866.889
PowerTAC_2018_Finals_241;370;Bunnie;-47264.239;6807.476;-132.022;-40456.763;-8927.723;-3452.135;-3452.135
PowerTAC_2018_Finals_241;370;default broker;3816.310;-1646.149;-35.051;2170.161;478.896;185.178;0.000
PowerTAC_2018_Finals_241;371;EWIIS3;-15493.128;1932.560;-69.077;-13560.568;-3497.175;-1519.259;-1194.803
PowerTAC_2018_Finals_241;371;Bunnie;-49099.234;9984.810;-253.656;-39114.423;-10087.333;-4382.188;-3915.840
PowerTAC_2018_Finals_241;371;default broker;4029.950;-4057.629;-81.719;-27.679;-7.138;-3.101;-2.439
PowerTAC_2018_Finals_241;372;EWIIS3;-14858.569;2322.404;-82.129;-12536.165;-2144.224;-632.432;-632.432
PowerTAC_2018_Finals_241;372;Bunnie;-47320.428;8275.740;-216.253;-39044.688;-6678.323;-1969.751;-1969.751
PowerTAC_2018_Finals_241;372;default broker;4145.249;-4095.065;-96.623;50.184;8.584;2.532;0.000
PowerTAC_2018_Finals_241;373;EWIIS3;-15971.719;3387.811;-134.407;-12583.908;-2878.403;-1211.080;-908.503
PowerTAC_2018_Finals_241;373;Bunnie;-52329.724;9566.348;-239.048;-42763.376;-9781.558;-4115.565;-3595.380
PowerTAC_2018_Finals_241;373;default broker;3799.760;-3672.268;-70.186;127.492;29.162;12.270;0.000
PowerTAC_2018_Finals_241;374;EWIIS3;-16536.139;473.834;-19.743;-16062.305;-3399.295;-1289.532;-1091.842
PowerTAC_2018_Finals_241;374;Bunnie;-44219.681;11097.827;-344.127;-33121.854;-7009.639;-2659.126;-2659.126
PowerTAC_2018_Finals_241;374;default broker;3084.270;-2506.422;-76.882;577.848;122.291;46.391;0.000
PowerTAC_2018_Finals_241;375;EWIIS3;-17375.947;473.599;-19.202;-16902.349;-3079.900;-859.391;-859.391
PowerTAC_2018_Finals_241;375;Bunnie;-54576.935;11290.892;-359.808;-43286.043;-7887.464;-2200.857;-2200.857
PowerTAC_2018_Finals_241;375;default broker;2296.210;-2421.097;-70.501;-124.887;-22.756;-6.350;-6.350
PowerTAC_2018_Finals_241;376;EWIIS3;-17537.800;2082.500;-82.669;-15455.300;-2859.932;-806.262;-806.262
PowerTAC_2018_Finals_241;376;Bunnie;-55626.348;9307.312;-304.854;-46319.036;-8571.124;-2416.340;-2416.340
PowerTAC_2018_Finals_241;376;default broker;1229.390;-1321.917;-39.977;-92.527;-17.122;-4.827;-4.827
PowerTAC_2018_Finals_241;377;EWIIS3;-16241.891;0.000;0.000;-16241.891;-4891.620;-2042.256;-1652.827
PowerTAC_2018_Finals_241;377;Bunnie;-53392.197;12020.921;-412.088;-41371.276;-12459.913;-5202.026;-4710.257
PowerTAC_2018_Finals_241;377;default broker;534.080;-329.421;-12.424;204.659;61.638;25.734;0.000
PowerTAC_2018_Finals_241;378;EWIIS3;-13392.253;0.000;0.000;-13392.253;-3362.534;-1288.846;-1126.097
PowerTAC_2018_Finals_241;378;Bunnie;-47735.885;11447.864;-397.749;-36288.022;-9111.216;-3492.294;-3492.294
PowerTAC_2018_Finals_241;378;default broker;327.415;-92.514;-4.484;234.901;58.979;22.606;0.000
PowerTAC_2018_Finals_241;379;EWIIS3;-11209.547;0.000;0.000;-11209.547;-1923.888;-579.682;-579.682
PowerTAC_2018_Finals_241;379;Bunnie;-49700.671;12809.614;-453.227;-36891.056;-6331.591;-1907.757;-1907.757
PowerTAC_2018_Finals_241;379;default broker;336.966;-90.800;-4.366;246.166;42.249;12.730;0.000
PowerTAC_2018_Finals_241;380;EWIIS3;-9449.570;3344.043;-139.335;-6105.528;-962.974;-314.506;-314.506
PowerTAC_2018_Finals_241;380;Bunnie;-40268.271;12374.316;-442.822;-27893.955;-4399.481;-1436.863;-1436.863
PowerTAC_2018_Finals_241;380;default broker;247.755;-106.425;-4.850;141.329;22.291;7.280;0.000
PowerTAC_2018_Finals_241;381;EWIIS3;-8048.234;0.000;0.000;-8048.234;-1175.927;-383.227;-383.227
PowerTAC_2018_Finals_241;381;Bunnie;-39221.278;15001.106;-448.953;-24220.172;-3538.808;-1153.274;-1153.274
PowerTAC_2018_Finals_241;381;default broker;189.094;-117.366;-4.940;71.728;10.480;3.415;0.000
PowerTAC_2018_Finals_241;382;EWIIS3;-7695.351;12172.033;-557.038;4476.682;-28.998;-67.109;0.000
PowerTAC_2018_Finals_241;382;Bunnie;-36659.018;40355.536;-2880.004;3696.518;-23.944;-55.414;0.000
PowerTAC_2018_Finals_241;382;default broker;179.243;-110.128;-5.351;69.116;-0.448;-1.036;0.000
PowerTAC_2018_Finals_241;383;EWIIS3;-7706.573;16462.992;-189.655;8756.419;-64.450;-127.234;0.000
PowerTAC_2018_Finals_241;383;Bunnie;-37049.834;39262.455;-2455.450;2212.621;-16.286;-32.150;0.000
PowerTAC_2018_Finals_241;383;default broker;201.740;-114.008;-5.558;87.732;-0.646;-1.275;0.000
PowerTAC_2018_Finals_241;384;EWIIS3;-7872.806;11778.930;-316.202;3906.124;367.149;150.811;0.000
PowerTAC_2018_Finals_241;384;Bunnie;-49261.377;36650.247;-2212.280;-12611.130;-1185.361;-486.901;-486.901
PowerTAC_2018_Finals_241;384;default broker;0.000;-119.588;-5.076;-119.588;-11.240;-4.617;-4.617
PowerTAC_2018_Finals_241;385;EWIIS3;-6996.039;16462.096;-408.751;9466.057;847.907;231.386;0.000
PowerTAC_2018_Finals_241;385;Bunnie;-47840.277;37220.372;-2058.224;-10619.905;-951.261;-259.590;-420.930
PowerTAC_2018_Finals_241;385;default broker;275.420;-107.944;-5.100;167.476;15.001;4.094;0.000
PowerTAC_2018_Finals_241;386;EWIIS3;-6649.282;8045.163;-368.806;1395.881;14.950;-34.936;0.000
PowerTAC_2018_Finals_241;386;Bunnie;-55719.450;55802.659;-2120.146;83.210;0.891;-2.083;0.000
PowerTAC_2018_Finals_241;386;default broker;111.140;-93.345;-7.165;17.795;0.191;-0.445;0.000
PowerTAC_2018_Finals_241;387;EWIIS3;-6959.231;3057.621;-242.516;-3901.609;-453.056;-164.174;-164.174
PowerTAC_2018_Finals_241;387;Bunnie;-68834.245;57447.534;-2141.969;-11386.711;-1322.229;-479.138;-479.138
PowerTAC_2018_Finals_241;387;default broker;257.420;-100.642;-7.360;156.778;18.205;6.597;0.000
PowerTAC_2018_Finals_241;388;EWIIS3;-8065.524;5671.573;-263.360;-2393.951;-355.204;-105.870;-105.870
PowerTAC_2018_Finals_241;388;Bunnie;-50042.902;9921.532;-298.069;-40121.370;-5953.029;-1774.324;-1774.324
PowerTAC_2018_Finals_241;388;default broker;318.520;-110.853;-8.077;207.667;30.813;9.184;0.000
PowerTAC_2018_Finals_241;389;EWIIS3;-9503.967;6746.153;-319.722;-2757.814;-458.147;-129.133;-129.133
PowerTAC_2018_Finals_241;389;Bunnie;-60959.148;10068.439;-297.975;-50890.708;-8454.318;-2382.934;-2382.934
PowerTAC_2018_Finals_241;389;default broker;254.320;-90.772;-8.387;163.548;27.170;7.658;0.000
PowerTAC_2018_Finals_241;390;EWIIS3;-10378.356;5031.320;-177.706;-5347.036;-985.458;-350.220;-286.515
PowerTAC_2018_Finals_241;390;Bunnie;-59919.889;8414.362;-262.041;-51505.527;-9492.459;-3373.507;-3373.507
PowerTAC_2018_Finals_241;390;default broker;537.460;-236.860;-16.734;300.600;55.401;19.689;0.000
PowerTAC_2018_Finals_241;391;EWIIS3;-13611.204;833.000;-33.193;-12778.204;-3231.833;-1288.498;-981.575
PowerTAC_2018_Finals_241;391;Bunnie;-68186.549;11110.455;-334.877;-57076.094;-14435.551;-5755.304;-5755.304
PowerTAC_2018_Finals_241;391;default broker;1552.980;-1060.913;-101.005;492.067;124.452;49.618;0.000
PowerTAC_2018_Finals_241;392;EWIIS3;-23160.360;916.300;-38.179;-22244.060;-4371.797;-1711.031;-1182.412
PowerTAC_2018_Finals_241;392;Bunnie;-58851.988;10056.084;-310.266;-48795.904;-9590.237;-3753.421;-3166.810
PowerTAC_2018_Finals_241;392;default broker;2737.040;-1913.784;-121.643;823.256;161.801;63.326;0.000
PowerTAC_2018_Finals_241;393;EWIIS3;-22758.159;824.670;-29.112;-21933.489;-4031.338;-1127.433;-1127.433
PowerTAC_2018_Finals_241;393;Bunnie;-48424.116;8915.581;-279.168;-39508.536;-7261.601;-2030.832;-2030.832
PowerTAC_2018_Finals_241;393;default broker;3490.284;-2551.373;-159.089;938.911;172.570;48.262;0.000
PowerTAC_2018_Finals_241;394;EWIIS3;-23136.990;666.400;-27.767;-22470.590;-4183.985;-1184.768;-1184.768
PowerTAC_2018_Finals_241;394;Bunnie;-46123.304;8413.935;-266.443;-37709.369;-7021.420;-1988.237;-1988.237
PowerTAC_2018_Finals_241;394;default broker;4059.616;-3772.486;-231.087;287.130;53.463;15.139;0.000
PowerTAC_2018_Finals_241;395;EWIIS3;-21477.525;1349.460;-55.847;-20128.065;-3715.936;-1056.177;-1056.177
PowerTAC_2018_Finals_241;395;Bunnie;-46769.012;7794.404;-250.551;-38974.608;-7195.285;-2045.109;-2045.109
PowerTAC_2018_Finals_241;395;default broker;4394.498;-4141.390;-253.700;253.108;46.727;13.281;0.000
PowerTAC_2018_Finals_241;396;EWIIS3;-21089.012;0.000;0.000;-21089.012;-3482.729;-953.266;-953.266
PowerTAC_2018_Finals_241;396;Bunnie;-46839.597;10758.736;-368.725;-36080.861;-5958.547;-1630.928;-1630.928
PowerTAC_2018_Finals_241;396;default broker;4213.294;-3972.177;-157.279;241.117;39.819;10.899;0.000
PowerTAC_2018_Finals_241;397;EWIIS3;-20250.188;0.000;0.000;-20250.188;-4270.121;-1738.066;-1248.420
PowerTAC_2018_Finals_241;397;Bunnie;-46961.529;7191.144;-235.197;-39770.385;-8386.310;-3413.477;-2929.725
PowerTAC_2018_Finals_241;397;default broker;836.980;-3725.147;-229.325;-2888.167;-609.023;-247.890;-178.055
PowerTAC_2018_Finals_241;398;EWIIS3;-21034.686;0.000;0.000;-21034.686;-4405.005;-1788.520;-1282.526
PowerTAC_2018_Finals_241;398;Bunnie;-47469.437;5889.837;-197.567;-41579.601;-8707.444;-3535.396;-3047.366
PowerTAC_2018_Finals_241;398;default broker;2707.782;-3176.986;-194.416;-469.204;-98.259;-39.895;-28.608
PowerTAC_2018_Finals_241;399;EWIIS3;-20729.207;0.000;0.000;-20729.207;-3732.964;-1083.403;-1083.403
PowerTAC_2018_Finals_241;399;Bunnie;-37754.025;5600.039;-187.113;-32153.987;-5790.365;-1680.514;-1680.514
PowerTAC_2018_Finals_241;399;default broker;645.750;-2409.959;-147.963;-1764.209;-317.703;-92.206;-92.206
PowerTAC_2018_Finals_241;400;EWIIS3;-21287.508;0.000;0.000;-21287.508;-4521.454;-1933.407;-1423.409
PowerTAC_2018_Finals_241;400;Bunnie;-45925.397;11781.948;-409.754;-34143.450;-7252.049;-3101.028;-2691.492
PowerTAC_2018_Finals_241;400;default broker;433.990;-1305.713;-81.515;-871.723;-185.153;-79.173;-58.289
PowerTAC_2018_Finals_241;401;EWIIS3;-20133.401;2082.500;-79.351;-18050.901;-3099.715;-905.438;-905.438
PowerTAC_2018_Finals_241;401;Bunnie;-44269.560;10605.938;-372.648;-33663.622;-5780.744;-1688.577;-1688.577
PowerTAC_2018_Finals_241;401;default broker;478.370;-302.434;-17.864;175.936;30.212;8.825;0.000
PowerTAC_2018_Finals_241;402;EWIIS3;-18142.515;2457.350;-95.689;-15685.165;-3048.997;-1170.299;-980.184
PowerTAC_2018_Finals_241;402;Bunnie;-42184.272;9471.101;-335.892;-32713.171;-6359.026;-2440.791;-2440.791
PowerTAC_2018_Finals_241;402;default broker;247.820;-97.637;-7.627;150.183;29.194;11.205;0.000
PowerTAC_2018_Finals_241;403;EWIIS3;-14991.787;2415.700;-95.110;-12576.087;-1565.639;-607.785;-607.785
PowerTAC_2018_Finals_241;403;Bunnie;-41237.041;45137.208;-1957.485;3900.167;485.545;188.490;0.000
PowerTAC_2018_Finals_241;403;default broker;277.600;-78.681;-6.148;198.919;24.764;9.613;0.000
PowerTAC_2018_Finals_241;404;EWIIS3;-12873.970;6775.621;-88.526;-6098.348;-691.657;-284.559;-284.559
PowerTAC_2018_Finals_241;404;Bunnie;-36301.868;40590.286;-2183.714;4288.418;486.380;200.105;0.000
PowerTAC_2018_Finals_241;404;default broker;249.890;-76.190;-4.289;173.700;19.701;8.105;0.000
PowerTAC_2018_Finals_241;405;EWIIS3;-11057.245;36232.089;-1661.003;25174.844;-805.976;-100.514;0.000
PowerTAC_2018_Finals_241;405;Bunnie;-32527.777;39488.632;-1880.245;6960.856;-222.853;-27.792;0.000
PowerTAC_2018_Finals_241;405;default broker;246.715;-109.584;-7.070;137.131;-4.390;-0.548;0.000
PowerTAC_2018_Finals_241;406;EWIIS3;-11068.470;23567.635;-1166.697;12499.165;8.092;-43.951;0.000
PowerTAC_2018_Finals_241;406;Bunnie;-31710.027;36492.873;-1586.064;4782.847;3.097;-16.818;0.000
PowerTAC_2018_Finals_241;406;default broker;254.000;-121.648;-7.843;132.352;0.086;-0.465;0.000
PowerTAC_2018_Finals_241;407;EWIIS3;-10848.111;13977.015;-612.563;3128.903;-12.439;-30.129;0.000
PowerTAC_2018_Finals_241;407;Bunnie;-33874.544;36149.649;-2143.511;2275.105;-9.045;-21.908;0.000
PowerTAC_2018_Finals_241;407;default broker;340.017;-124.965;-6.111;215.052;-0.855;-2.071;0.000
PowerTAC_2018_Finals_241;408;EWIIS3;-11122.777;3581.513;-251.976;-7541.263;-696.746;-268.053;-268.053
PowerTAC_2018_Finals_241;408;Bunnie;-46463.240;45627.751;-1934.440;-835.488;-77.192;-29.697;-29.697
PowerTAC_2018_Finals_241;408;default broker;257.900;-96.755;-4.175;161.145;14.888;5.728;0.000
PowerTAC_2018_Finals_241;409;EWIIS3;-10324.481;9618.341;-345.825;-706.140;-65.463;-24.246;-24.246
PowerTAC_2018_Finals_241;409;Bunnie;-54061.042;44514.981;-2053.585;-9546.061;-884.967;-327.779;-327.779
PowerTAC_2018_Finals_241;409;default broker;268.610;-127.837;-3.680;140.773;13.050;4.834;0.000
PowerTAC_2018_Finals_241;410;EWIIS3;-11118.047;4457.726;-50.673;-6660.321;-659.340;-274.761;-274.761
PowerTAC_2018_Finals_241;410;Bunnie;-46559.574;50836.594;-1975.639;4277.020;423.405;176.441;0.000
PowerTAC_2018_Finals_241;410;default broker;273.600;-86.610;-3.355;186.990;18.511;7.714;0.000
PowerTAC_2018_Finals_241;411;EWIIS3;-11424.818;8423.476;-369.069;-3001.342;-311.837;-125.551;-125.551
PowerTAC_2018_Finals_241;411;Bunnie;-61628.184;60880.928;-2287.704;-747.256;-77.639;-31.259;-31.259
PowerTAC_2018_Finals_241;411;default broker;327.910;-114.040;-4.147;213.870;22.221;8.947;0.000
PowerTAC_2018_Finals_241;412;EWIIS3;-12946.924;13033.750;-527.972;86.826;10.001;3.747;0.000
PowerTAC_2018_Finals_241;412;Bunnie;-58486.022;46234.536;-1696.479;-12251.486;-1411.196;-528.754;-528.754
PowerTAC_2018_Finals_241;412;default broker;263.890;-151.024;-6.869;112.866;13.000;4.871;0.000
PowerTAC_2018_Finals_241;413;EWIIS3;-15490.496;14569.663;-650.570;-920.833;-127.513;-39.159;-39.159
PowerTAC_2018_Finals_241;413;Bunnie;-46042.696;10860.673;-346.752;-35182.023;-4871.861;-1496.152;-1496.152
PowerTAC_2018_Finals_241;413;default broker;151.680;-75.248;-3.466;76.432;10.584;3.250;0.000
PowerTAC_2018_Finals_241;414;EWIIS3;-16518.651;21732.126;-946.830;5213.475;723.394;234.119;0.000
PowerTAC_2018_Finals_241;414;Bunnie;-50085.474;9784.228;-297.229;-40301.246;-5591.988;-1809.789;-1809.789
PowerTAC_2018_Finals_241;414;default broker;442.840;-359.826;-15.962;83.014;11.519;3.728;0.000
PowerTAC_2018_Finals_241;415;EWIIS3;-18650.341;36517.919;-1773.345;17867.578;2485.012;843.345;0.000
PowerTAC_2018_Finals_241;415;Bunnie;-51904.844;7925.077;-256.353;-43979.767;-6116.681;-2075.833;-2501.883
PowerTAC_2018_Finals_241;415;default broker;1529.210;-1481.381;-79.206;47.829;6.652;2.258;0.000
PowerTAC_2018_Finals_241;416;EWIIS3;-22123.362;6514.893;-269.370;-15608.469;-3323.132;-1417.921;-1042.746
PowerTAC_2018_Finals_241;416;Bunnie;-47103.007;7838.361;-257.344;-39264.647;-8359.668;-3566.921;-3103.192
PowerTAC_2018_Finals_241;416;default broker;2617.430;-2482.950;-151.205;134.480;28.632;12.217;0.000
PowerTAC_2018_Finals_241;417;EWIIS3;-21294.781;17701.640;-755.016;-3593.141;-570.018;-163.809;-163.809
PowerTAC_2018_Finals_241;417;Bunnie;-53849.589;7217.280;-230.762;-46632.309;-7397.778;-2125.936;-2125.936
PowerTAC_2018_Finals_241;417;default broker;2992.106;-3274.900;-152.413;-282.794;-44.863;-12.892;-12.892
PowerTAC_2018_Finals_241;418;EWIIS3;-19992.422;2332.400;-97.183;-17660.022;-3045.694;-1249.361;-1036.820
PowerTAC_2018_Finals_241;418;Bunnie;-35213.603;16590.263;-524.693;-18623.340;-3211.830;-1317.511;-1093.376
PowerTAC_2018_Finals_241;418;default broker;3669.480;-3898.548;-236.422;-229.068;-39.506;-16.205;-13.449
PowerTAC_2018_Finals_241;419;EWIIS3;-19200.545;0.000;0.000;-19200.545;-5258.724;-2107.429;-1870.084
PowerTAC_2018_Finals_241;419;Bunnie;-38168.911;17351.986;-564.217;-20816.925;-5701.424;-2284.840;-2027.515
PowerTAC_2018_Finals_241;419;default broker;3943.650;-4056.425;-412.275;-112.775;-30.887;-12.378;-10.984
PowerTAC_2018_Finals_241;420;EWIIS3;-19398.275;0.000;0.000;-19398.275;-3210.403;-978.893;-978.893
PowerTAC_2018_Finals_241;420;Bunnie;-41944.773;16912.742;-556.520;-25032.031;-4142.786;-1263.189;-1263.189
PowerTAC_2018_Finals_241;420;default broker;4102.420;-4019.188;-214.428;83.232;13.775;4.200;0.000
PowerTAC_2018_Finals_241;421;EWIIS3;-20323.728;20785.977;-999.661;462.248;67.153;21.349;0.000
PowerTAC_2018_Finals_241;421;Bunnie;-50309.103;15211.702;-507.485;-35097.401;-5098.733;-1621.014;-1621.014
PowerTAC_2018_Finals_241;421;default broker;3649.109;-3845.082;-206.650;-195.973;-28.470;-9.051;-9.051
PowerTAC_2018_Finals_241;422;EWIIS3;-14193.021;20011.049;-988.077;5818.028;846.427;283.647;0.000
PowerTAC_2018_Finals_241;422;Bunnie;-45798.661;11953.679;-404.729;-33844.982;-4923.886;-1650.049;-1650.049
PowerTAC_2018_Finals_241;422;default broker;3030.100;-3192.904;-172.274;-162.804;-23.685;-7.937;-7.937
PowerTAC_2018_Finals_241;423;EWIIS3;-14161.176;0.000;0.000;-14161.176;-2459.650;-704.223;-704.223
PowerTAC_2018_Finals_241;423;Bunnie;-53289.894;12972.507;-442.148;-40317.387;-7002.713;-2004.949;-2004.949
PowerTAC_2018_Finals_241;423;default broker;2596.410;-2457.563;-132.293;138.847;24.116;6.905;0.000
PowerTAC_2018_Finals_241;424;EWIIS3;-14310.736;3082.100;-119.501;-11228.636;-1938.864;-583.462;-583.462
PowerTAC_2018_Finals_241;424;Bunnie;-46099.562;9295.919;-320.964;-36803.643;-6354.934;-1912.389;-1912.389
PowerTAC_2018_Finals_241;424;default broker;1273.170;-1343.789;-82.640;-70.619;-12.194;-3.670;-3.670
PowerTAC_2018_Finals_241;425;EWIIS3;-13381.119;19592.828;-959.482;6211.709;862.766;297.803;0.000
PowerTAC_2018_Finals_241;425;Bunnie;-43079.182;12340.385;-431.801;-30738.798;-4269.416;-1473.684;-1473.684
PowerTAC_2018_Finals_241;425;default broker;202.636;-344.340;-20.121;-141.705;-19.682;-6.794;-6.794
PowerTAC_2018_Finals_241;426;EWIIS3;-11193.008;8288.018;-145.715;-2904.989;-349.602;-135.966;-135.966
PowerTAC_2018_Finals_241;426;Bunnie;-48541.508;43049.239;-1844.334;-5492.269;-660.968;-257.062;-257.062
PowerTAC_2018_Finals_241;426;default broker;266.815;-135.633;-6.759;131.182;15.787;6.140;0.000
PowerTAC_2018_Finals_241;427;EWIIS3;-9161.498;13636.958;-195.780;4475.460;1.993;-140.635;0.000
PowerTAC_2018_Finals_241;427;Bunnie;-45957.144;41683.247;-2040.603;-4273.897;-1.903;134.302;-200.673
PowerTAC_2018_Finals_241;427;default broker;297.716;-114.130;-5.299;183.586;0.082;-5.769;0.000
PowerTAC_2018_Finals_241;428;EWIIS3;-8054.876;2483.341;-103.473;-5571.534;-842.115;-291.923;-291.923
PowerTAC_2018_Finals_241;428;Bunnie;-41163.374;21094.803;-774.256;-20068.571;-3033.285;-1051.501;-1051.501
PowerTAC_2018_Finals_241;428;default broker;309.079;-120.741;-10.546;188.339;28.467;9.868;0.000
PowerTAC_2018_Finals_241;429;EWIIS3;-6595.284;30533.880;-1121.640;23938.596;-423.422;-241.499;0.000
PowerTAC_2018_Finals_241;429;Bunnie;-41213.809;35233.152;-1752.934;-5980.657;105.785;60.335;-261.159
PowerTAC_2018_Finals_241;429;default broker;0.000;-97.022;-5.828;-97.022;1.716;0.979;-4.237
PowerTAC_2018_Finals_241;430;EWIIS3;-6595.254;20749.831;-572.041;14154.577;-113.220;-32.062;0.000
PowerTAC_2018_Finals_241;430;Bunnie;-39471.266;33654.850;-1625.087;-5816.416;46.524;13.175;-257.809
PowerTAC_2018_Finals_241;430;default broker;309.330;-81.544;-4.262;227.786;-1.822;-0.516;0.000
PowerTAC_2018_Finals_241;431;EWIIS3;-6968.022;14825.669;-302.969;7857.647;-12.304;-70.041;0.000
PowerTAC_2018_Finals_241;431;Bunnie;-41743.143;35474.301;-1475.139;-6268.842;9.816;55.879;-206.372
PowerTAC_2018_Finals_241;431;default broker;256.920;-72.910;-2.725;184.010;-0.288;-1.640;0.000
PowerTAC_2018_Finals_241;432;EWIIS3;-3949.384;11538.945;-134.409;7589.561;-40.676;-43.531;0.000
PowerTAC_2018_Finals_241;432;Bunnie;-47238.624;45253.005;-1790.659;-1985.619;10.642;11.389;-64.654
PowerTAC_2018_Finals_241;432;default broker;262.230;-69.653;-2.798;192.577;-1.032;-1.105;0.000
PowerTAC_2018_Finals_241;433;EWIIS3;-3747.742;9627.801;-359.653;5880.059;-49.457;-4.610;0.000
PowerTAC_2018_Finals_241;433;Bunnie;-48579.169;51503.951;-2028.472;2924.782;-24.600;-2.293;0.000
PowerTAC_2018_Finals_241;433;default broker;0.000;-112.228;-4.421;-112.228;0.944;0.088;-0.561
PowerTAC_2018_Finals_241;434;EWIIS3;-3641.020;12295.487;-209.278;8654.466;-27.094;-81.706;0.000
PowerTAC_2018_Finals_241;434;Bunnie;-51689.776;46658.280;-1742.818;-5031.495;15.752;47.502;-164.213
PowerTAC_2018_Finals_241;434;default broker;0.000;-94.123;-3.991;-94.123;0.295;0.889;-1.800
PowerTAC_2018_Finals_241;435;EWIIS3;-3684.027;14814.751;-457.452;11130.724;-88.837;-13.234;0.000
PowerTAC_2018_Finals_241;435;Bunnie;-62095.171;58972.811;-2071.870;-3122.360;24.920;3.712;-15.612
PowerTAC_2018_Finals_241;435;default broker;170.690;-118.883;-5.313;51.807;-0.413;-0.062;0.000
PowerTAC_2018_Finals_241;436;EWIIS3;-4557.046;16436.245;-533.650;11879.199;-177.405;-148.003;0.000
PowerTAC_2018_Finals_241;436;Bunnie;-54125.805;57075.658;-2221.304;2949.852;-44.053;-36.752;0.000
PowerTAC_2018_Finals_241;436;default broker;332.890;-102.036;-4.207;230.854;-3.448;-2.876;0.000
PowerTAC_2018_Finals_241;437;EWIIS3;-5451.372;15014.365;-796.230;9562.994;-134.519;-95.162;0.000
PowerTAC_2018_Finals_241;437;Bunnie;-44723.244;49157.136;-1904.658;4433.892;-62.370;-44.122;0.000
PowerTAC_2018_Finals_241;437;default broker;271.710;-116.960;-5.269;154.750;-2.177;-1.540;0.000
